CourseCode;Name;StartDate;EndDate;Location;MaterialType;Description;MatCode;MainCategory;SubCategory1;SubCategory2
569928;ISTQB/ISEB Perustason testaussertifikaatti;25.11.2019;27.11.2019;Pasila;Kirja tai muu tuloste;Kurssin jälkeen hallitset testauksen perusterminologian ja olet tietoinen standardeista ja tekniikoista. Tunnet erilaisia testauksen työkaluja ja tiedät, mitä niillä voi saada aikaan. Tiedät, mistä löydät lisätietoa testauksesta ja osaat suunnitella testausprosessin perusaskeleet.;True;Technology;Testing;;
569161;VMware vSphere: Skills for Operators 6;16.10.2019;17.10.2019;Pasila;;Tällä VMware vSphere peruskurssilla opit hyödyntämään tuotetta tehokkaasti palvelimien ja työasemien virtualisointia suoritusympäristönä. Kurssin aikana mm. luot virtuaalikoneita, teet koneiden mallipohjia, hallitset snapshot tilannevedoksia, optimoit suorituskykyä ja siirtelet koneita lennosta fyysisestä palvelimesta ja levyltä toiselle.;False;Technology;Infra;VMware;
569162;VMware vSphere: Skills for Operators 6;16.10.2019;17.10.2019;Online;;Tällä VMware vSphere peruskurssilla opit hyödyntämään tuotetta tehokkaasti palvelimien ja työasemien virtualisointia suoritusympäristönä. Kurssin aikana mm. luot virtuaalikoneita, teet koneiden mallipohjia, hallitset snapshot tilannevedoksia, optimoit suorituskykyä ja siirtelet koneita lennosta fyysisestä palvelimesta ja levyltä toiselle.;False;Technology;Infra;VMware;
570153;VMware vSphere: Skills for Operators 6;10.2.2020;11.2.2020;Pasila;;Tällä VMware vSphere peruskurssilla opit hyödyntämään tuotetta tehokkaasti palvelimien ja työasemien virtualisointia suoritusympäristönä. Kurssin aikana mm. luot virtuaalikoneita, teet koneiden mallipohjia, hallitset snapshot tilannevedoksia, optimoit suorituskykyä ja siirtelet koneita lennosta fyysisestä palvelimesta ja levyltä toiselle.;False;Technology;Infra;VMware;
570154;VMware vSphere: Skills for Operators 6;10.2.2020;11.2.2020;Online;;Tällä VMware vSphere peruskurssilla opit hyödyntämään tuotetta tehokkaasti palvelimien ja työasemien virtualisointia suoritusympäristönä. Kurssin aikana mm. luot virtuaalikoneita, teet koneiden mallipohjia, hallitset snapshot tilannevedoksia, optimoit suorituskykyä ja siirtelet koneita lennosta fyysisestä palvelimesta ja levyltä toiselle.;False;Technology;Infra;VMware;
568752;Active Directory Federation Services (ADFS) käyttöönotto ja hallinta;3.9.2019;5.9.2019;Pasila;PDF;Tule kurssille kuulemaan kiteytetysti se, miten AD FS kannattaa toteuttaa, jotta hankkeesi onnistuu. Pääset näkemään ja myös kokemaan, kuinka palvelu toimii ja myös sen, miten toimimaton järjestelmä saatetaan jälleen toimimaan. Kurssilla käsitellään myös Windows Server 2019 mukanaan tuomat AD FS -toiminnot.;True;Technology;Infra;Microsoft Cloud-services;
568753;Active Directory Federation Services (ADFS) käyttöönotto ja hallinta;3.9.2019;5.9.2019;Online;PDF;Tule kurssille kuulemaan kiteytetysti se, miten AD FS kannattaa toteuttaa, jotta hankkeesi onnistuu. Pääset näkemään ja myös kokemaan, kuinka palvelu toimii ja myös sen, miten toimimaton järjestelmä saatetaan jälleen toimimaan. Kurssilla käsitellään myös Windows Server 2019 mukanaan tuomat AD FS -toiminnot.;True;Technology;Infra;Microsoft Cloud-services;
569872;Active Directory Federation Services (ADFS) käyttöönotto ja hallinta;3.9.2019;3.9.2019;Pasila;PDF;Tule kurssille kuulemaan kiteytetysti se, miten AD FS kannattaa toteuttaa, jotta hankkeesi onnistuu. Pääset näkemään ja myös kokemaan, kuinka palvelu toimii ja myös sen, miten toimimaton järjestelmä saatetaan jälleen toimimaan. Kurssilla käsitellään myös Windows Server 2019 mukanaan tuomat AD FS -toiminnot.;True;Technology;Infra;Microsoft Cloud-services;
568756;Microsoft Identity Manager (MIM) 2016;9.9.2019;11.9.2019;Pasila;PDF;Kurssin jälkeen osallistujalla on hyvä yleiskuva MIM 2016 -tuotteesta. Hän osaa suunnitella MIM 2016:n käyttöönoton ja myös liittää siihen eri hakemistoja.;True;Technology;Infra;Active Directory and Identity Managemant;
568758;Microsoft Identity Manager (MIM) 2016;9.9.2019;11.9.2019;Online;PDF;Kurssin jälkeen osallistujalla on hyvä yleiskuva MIM 2016 -tuotteesta. Hän osaa suunnitella MIM 2016:n käyttöönoton ja myös liittää siihen eri hakemistoja.;True;Technology;Infra;Active Directory and Identity Managemant;
569413;Tietoliikenneverkkojen perusteet;17.9.2019;18.9.2019;Pasila;PDF;Toimitko ICT-projekteissa, jotka liittyvät jotenkin tietoliikenteeseen? Tuntuvatko termit vierailta? Kaipaatko kattavaa yleisnäkymää tietoliikenteestä?;True;Technology;Infra;Communication Networks;
569414;Tietoliikenneverkkojen perusteet;17.9.2019;18.9.2019;Online;PDF;Toimitko ICT-projekteissa, jotka liittyvät jotenkin tietoliikenteeseen? Tuntuvatko termit vierailta? Kaipaatko kattavaa yleisnäkymää tietoliikenteestä?;True;Technology;Infra;Communication Networks;
569408;6425 Active Directoryn vaativa hallinta ja vianselvitys;17.9.2019;19.9.2019;Pasila;Kirja tai muu tuloste;Hyvin toteutettu, ylläpidetty ja toimiva Active Directory Domain Service (AD DS) on Microsoftin verkkokäyttöjärjestelmän ja nykyään myös useiden palvelinsovellusten sekä identiteetinhallinnan kulmakivi.;True;Technology;Infra;Active Directory and Identity Managemant;
569475;6425 Active Directoryn vaativa hallinta ja vianselvitys;17.9.2019;19.9.2019;Online;Kirja tai muu tuloste;Hyvin toteutettu, ylläpidetty ja toimiva Active Directory Domain Service (AD DS) on Microsoftin verkkokäyttöjärjestelmän ja nykyään myös useiden palvelinsovellusten sekä identiteetinhallinnan kulmakivi.;True;Technology;Infra;Active Directory and Identity Managemant;
568754;6425 Active Directoryn vaativa hallinta ja vianselvitys;23.9.2019;25.9.2019;Pasila;Kirja tai muu tuloste;Hyvin toteutettu, ylläpidetty ja toimiva Active Directory Domain Service (AD DS) on Microsoftin verkkokäyttöjärjestelmän ja nykyään myös useiden palvelinsovellusten sekä identiteetinhallinnan kulmakivi.;True;Technology;Infra;Active Directory and Identity Managemant;
568755;6425 Active Directoryn vaativa hallinta ja vianselvitys;23.9.2019;25.9.2019;Online;Kirja tai muu tuloste;Hyvin toteutettu, ylläpidetty ja toimiva Active Directory Domain Service (AD DS) on Microsoftin verkkokäyttöjärjestelmän ja nykyään myös useiden palvelinsovellusten sekä identiteetinhallinnan kulmakivi.;True;Technology;Infra;Active Directory and Identity Managemant;
569821;6425 Active Directoryn vaativa hallinta ja vianselvitys;2.12.2019;4.12.2019;Pasila;Kirja tai muu tuloste;Hyvin toteutettu, ylläpidetty ja toimiva Active Directory Domain Service (AD DS) on Microsoftin verkkokäyttöjärjestelmän ja nykyään myös useiden palvelinsovellusten sekä identiteetinhallinnan kulmakivi.;True;Technology;Infra;Active Directory and Identity Managemant;
569822;6425 Active Directoryn vaativa hallinta ja vianselvitys;2.12.2019;4.12.2019;Online;Kirja tai muu tuloste;Hyvin toteutettu, ylläpidetty ja toimiva Active Directory Domain Service (AD DS) on Microsoftin verkkokäyttöjärjestelmän ja nykyään myös useiden palvelinsovellusten sekä identiteetinhallinnan kulmakivi.;True;Technology;Infra;Active Directory and Identity Managemant;
569382;Microsoft BizTalk Server -sovelluskehitys;9.9.2019;11.9.2019;Pasila;PDF;Nykyaikaisessa sovelluskehityksessä haetaan tuottavuutta ja BizTalk Server tarjoaa sen intergraatioratkaisujen toteuttamiseen. Tuote on hyvin laaja ja kokonaisvaltaisen yleiskuvan saamiseksi sekä hyvien käytäntöjen ymmärtämiseksi tämä kurssi tarjoaa hyvän paketin.;True;Technology;Software Development;Web Development;
569383;Microsoft BizTalk Server -sovelluskehitys;9.9.2019;11.9.2019;Online;PDF;Nykyaikaisessa sovelluskehityksessä haetaan tuottavuutta ja BizTalk Server tarjoaa sen intergraatioratkaisujen toteuttamiseen. Tuote on hyvin laaja ja kokonaisvaltaisen yleiskuvan saamiseksi sekä hyvien käytäntöjen ymmärtämiseksi tämä kurssi tarjoaa hyvän paketin.;True;Technology;Software Development;Web Development;
568591;SQL-kielen jatkokurssi;14.10.2019;15.10.2019;Pasila;PDF;Tämä kurssi on tarkoitettu käyttäjille, jotka tuntevat SQL-kielen perusteet ja haluavat perehtyä tarkemmin kielen rakenteeseen ja tehokkaaseen käyttöön.;True;Technology;Databases and Analytics;Database Programming;
568592;SQL-kielen jatkokurssi;14.10.2019;15.10.2019;Online;PDF;Tämä kurssi on tarkoitettu käyttäjille, jotka tuntevat SQL-kielen perusteet ja haluavat perehtyä tarkemmin kielen rakenteeseen ja tehokkaaseen käyttöön.;True;Technology;Databases and Analytics;Database Programming;
568705;SQL Server hallinta II;19.9.2019;20.9.2019;Pasila;PDF;Osaatko monitoroida SQL Serveriä, toteuttaa korkean käytettävyyden ratkaisuja tai siirtää kannan pilveen? Tässä koulutuksessa otat SQL Serverin haltuun.;True;Technology;Databases and Analytics;Database Administration;
568706;SQL Server hallinta II;19.9.2019;20.9.2019;Online;PDF;Osaatko monitoroida SQL Serveriä, toteuttaa korkean käytettävyyden ratkaisuja tai siirtää kannan pilveen? Tässä koulutuksessa otat SQL Serverin haltuun.;True;Technology;Databases and Analytics;Database Administration;
569769;SQL Server hallinta II;6.11.2019;7.11.2019;Pasila;PDF;Osaatko monitoroida SQL Serveriä, toteuttaa korkean käytettävyyden ratkaisuja tai siirtää kannan pilveen? Tässä koulutuksessa otat SQL Serverin haltuun.;True;Technology;Databases and Analytics;Database Administration;
569770;SQL Server hallinta II;6.11.2019;7.11.2019;Online;PDF;Osaatko monitoroida SQL Serveriä, toteuttaa korkean käytettävyyden ratkaisuja tai siirtää kannan pilveen? Tässä koulutuksessa otat SQL Serverin haltuun.;True;Technology;Databases and Analytics;Database Administration;
568574;SQL Server hallinta I;4.9.2019;6.9.2019;Pasila;PDF;SQL Serveriä käytetään lukuisten sovellusten tietokanta-alustana ja lisäksi se toimii useimpien Microsoftin omien tuotteiden taustalla. Tällä kurssilla opit lyhyessä ajassa kaiken oleellisen SQL Serverin hallinnasta.;True;Technology;Databases and Analytics;Database Administration;
568575;SQL Server hallinta I;4.9.2019;6.9.2019;Online;PDF;SQL Serveriä käytetään lukuisten sovellusten tietokanta-alustana ja lisäksi se toimii useimpien Microsoftin omien tuotteiden taustalla. Tällä kurssilla opit lyhyessä ajassa kaiken oleellisen SQL Serverin hallinnasta.;True;Technology;Databases and Analytics;Database Administration;
569054;SQL Server hallinta I;18.9.2019;20.9.2019;Pasila;PDF;SQL Serveriä käytetään lukuisten sovellusten tietokanta-alustana ja lisäksi se toimii useimpien Microsoftin omien tuotteiden taustalla. Tällä kurssilla opit lyhyessä ajassa kaiken oleellisen SQL Serverin hallinnasta.;True;Technology;Databases and Analytics;Database Administration;
569055;SQL Server hallinta I;18.9.2019;20.9.2019;Online;PDF;SQL Serveriä käytetään lukuisten sovellusten tietokanta-alustana ja lisäksi se toimii useimpien Microsoftin omien tuotteiden taustalla. Tällä kurssilla opit lyhyessä ajassa kaiken oleellisen SQL Serverin hallinnasta.;True;Technology;Databases and Analytics;Database Administration;
569509;SQL Server hallinta I;14.10.2019;16.10.2019;Pasila;PDF;SQL Serveriä käytetään lukuisten sovellusten tietokanta-alustana ja lisäksi se toimii useimpien Microsoftin omien tuotteiden taustalla. Tällä kurssilla opit lyhyessä ajassa kaiken oleellisen SQL Serverin hallinnasta.;True;Technology;Databases and Analytics;Database Administration;
569510;SQL Server hallinta I;14.10.2019;16.10.2019;Online;PDF;SQL Serveriä käytetään lukuisten sovellusten tietokanta-alustana ja lisäksi se toimii useimpien Microsoftin omien tuotteiden taustalla. Tällä kurssilla opit lyhyessä ajassa kaiken oleellisen SQL Serverin hallinnasta.;True;Technology;Databases and Analytics;Database Administration;
568764;SQL Server Integration Services;19.9.2019;20.9.2019;Pasila;PDF;SQL Server Integration Servicellä hoidat tietojen siirrot nopeasti ja tehokkaasti. Tällä kurssilla opit nopeasti ja tehokkaasti SSIS:n käytön hyvin erilaisissa tiedonsiirtotarpeissa.Kurssi soveltuu versioiden 2008 - 2016 käyttäjille.;True;Technology;Databases and Analytics;Reporting and BI;
568765;SQL Server Integration Services;19.9.2019;20.9.2019;Online;PDF;SQL Server Integration Servicellä hoidat tietojen siirrot nopeasti ja tehokkaasti. Tällä kurssilla opit nopeasti ja tehokkaasti SSIS:n käytön hyvin erilaisissa tiedonsiirtotarpeissa.Kurssi soveltuu versioiden 2008 - 2016 käyttäjille.;True;Technology;Databases and Analytics;Reporting and BI;
569511;SQL Server Integration Services;23.10.2019;24.10.2019;Pasila;PDF;SQL Server Integration Servicellä hoidat tietojen siirrot nopeasti ja tehokkaasti. Tällä kurssilla opit nopeasti ja tehokkaasti SSIS:n käytön hyvin erilaisissa tiedonsiirtotarpeissa.Kurssi soveltuu versioiden 2008 - 2016 käyttäjille.;True;Technology;Databases and Analytics;Reporting and BI;
569512;SQL Server Integration Services;23.10.2019;24.10.2019;Online;PDF;SQL Server Integration Servicellä hoidat tietojen siirrot nopeasti ja tehokkaasti. Tällä kurssilla opit nopeasti ja tehokkaasti SSIS:n käytön hyvin erilaisissa tiedonsiirtotarpeissa.Kurssi soveltuu versioiden 2008 - 2016 käyttäjille.;True;Technology;Databases and Analytics;Reporting and BI;
569345;C# -ohjelmoinnin perusteet;9.9.2019;10.9.2019;Online;PDF;Tämän kurssin tarkoituksena on antaa hyvä yleiskäsitys C#-kielestä ja sen oliopiirteistä. Lisäksi kurssilla käydään läpi Visual Studion käyttö kehitysvälineenä. Kurssi toimii myös pohjana kurssille "C# ja .NET Framework -ohjelmointi".;True;Technology;Software Development;Microsoft Technologies;
569344;C# -ohjelmoinnin perusteet;9.9.2019;10.9.2019;Pasila;PDF;Tämän kurssin tarkoituksena on antaa hyvä yleiskäsitys C#-kielestä ja sen oliopiirteistä. Lisäksi kurssilla käydään läpi Visual Studion käyttö kehitysvälineenä. Kurssi toimii myös pohjana kurssille "C# ja .NET Framework -ohjelmointi".;True;Technology;Software Development;Microsoft Technologies;
569781;C# -ohjelmoinnin perusteet;9.9.2019;10.9.2019;Online;PDF;Tämän kurssin tarkoituksena on antaa hyvä yleiskäsitys C#-kielestä ja sen oliopiirteistä. Lisäksi kurssilla käydään läpi Visual Studion käyttö kehitysvälineenä. Kurssi toimii myös pohjana kurssille "C# ja .NET Framework -ohjelmointi".;True;Technology;Software Development;Microsoft Technologies;
569782;C# -ohjelmoinnin perusteet;9.12.2019;10.12.2019;Pasila;PDF;Tämän kurssin tarkoituksena on antaa hyvä yleiskäsitys C#-kielestä ja sen oliopiirteistä. Lisäksi kurssilla käydään läpi Visual Studion käyttö kehitysvälineenä. Kurssi toimii myös pohjana kurssille "C# ja .NET Framework -ohjelmointi".;True;Technology;Software Development;Microsoft Technologies;
569783;C# -ohjelmoinnin perusteet;9.12.2019;10.12.2019;Online;PDF;Tämän kurssin tarkoituksena on antaa hyvä yleiskäsitys C#-kielestä ja sen oliopiirteistä. Lisäksi kurssilla käydään läpi Visual Studion käyttö kehitysvälineenä. Kurssi toimii myös pohjana kurssille "C# ja .NET Framework -ohjelmointi".;True;Technology;Software Development;Microsoft Technologies;
568806;C# ja .NET Framework -ohjelmointi;2.9.2019;5.9.2019;Pasila;PDF;Kurssi painottuu .NET Framework:n, .NET Coren ja C#-kielen oleellisimpiin piirteisiin joita käytetään kaikessa C#/Framework/Core-kehityksessä.Tiiviissä paketissa kaikki oleellinen!;False;Technology;Software Development;Microsoft Technologies;
568807;C# ja .NET Framework -ohjelmointi;2.9.2019;5.9.2019;Online;PDF;Kurssi painottuu .NET Framework:n, .NET Coren ja C#-kielen oleellisimpiin piirteisiin joita käytetään kaikessa C#/Framework/Core-kehityksessä.Tiiviissä paketissa kaikki oleellinen!;False;Technology;Software Development;Microsoft Technologies;
569788;C# ja .NET Framework/Core -ohjelmointi;2.12.2019;5.12.2019;Pasila;PDF;Kurssi painottuu .NET Framework:n, .NET Coren ja C#-kielen oleellisimpiin piirteisiin joita käytetään kaikessa C#/Framework/Core-kehityksessä.Tiiviissä paketissa kaikki oleellinen!;False;Technology;Software Development;Microsoft Technologies;
569789;C# ja .NET Framework/Core -ohjelmointi;2.12.2019;5.12.2019;Online;PDF;Kurssi painottuu .NET Framework:n, .NET Coren ja C#-kielen oleellisimpiin piirteisiin joita käytetään kaikessa C#/Framework/Core-kehityksessä.Tiiviissä paketissa kaikki oleellinen!;False;Technology;Software Development;Microsoft Technologies;
569999;C# ja .NET Framework/Core -ohjelmointi;3.2.2020;6.2.2020;Pasila;PDF;Kurssi painottuu .NET Framework:n, .NET Coren ja C#-kielen oleellisimpiin piirteisiin joita käytetään kaikessa C#/Framework/Core-kehityksessä.Tiiviissä paketissa kaikki oleellinen!;False;Technology;Software Development;Microsoft Technologies;
570000;C# ja .NET Framework/Core -ohjelmointi;3.2.2020;6.2.2020;Online;PDF;Kurssi painottuu .NET Framework:n, .NET Coren ja C#-kielen oleellisimpiin piirteisiin joita käytetään kaikessa C#/Framework/Core-kehityksessä.Tiiviissä paketissa kaikki oleellinen!;False;Technology;Software Development;Microsoft Technologies;
